isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
1	MSTRG.100285	MSTRG.100285.4	SoffiXsponR570.06Cg194500.v2.1	SoffiXsponR570.06Cg194500.1.v2.1	antisense	intergenic	865	divergent	upstream
0	MSTRG.100285	MSTRG.100285.4	SoffiXsponR570.06Cg194700.v2.1	SoffiXsponR570.06Cg194700.1.v2.1	sense	intergenic	7586	same_strand	downstream
0	MSTRG.100285	MSTRG.100285.4	SoffiXsponR570.06Cg194600.v2.1	SoffiXsponR570.06Cg194600.1.v2.1	sense	intergenic	5233	same_strand	downstream
0	MSTRG.100285	MSTRG.100285.4	SoffiXsponR570.06Cg194400.v2.1	SoffiXsponR570.06Cg194400.1.v2.1	antisense	intergenic	1360	convergent	downstream
0	MSTRG.100285	MSTRG.100285.4	SoffiXsponR570.06Cg194700.v2.1	SoffiXsponR570.06Cg194700.2.v2.1	sense	intergenic	7586	same_strand	downstream
1	MSTRG.107872	MSTRG.107872.8	SoffiXsponR570.07Ag013400.v2.1	SoffiXsponR570.07Ag013400.1.v2.1	sense	intergenic	1718	same_strand	upstream
1	MSTRG.44515	MSTRG.44515.4	SoffiXsponR570.02Fg037500.v2.1	SoffiXsponR570.02Fg037500.1.v2.1	sense	intergenic	5131	same_strand	upstream
0	MSTRG.44515	MSTRG.44515.4	SoffiXsponR570.02Fg037400.v2.1	SoffiXsponR570.02Fg037400.1.v2.1	antisense	intergenic	6658	divergent	upstream
1	MSTRG.140207	MSTRG.140207.3	SoffiXsponR570.6us88g051800.v2.1	SoffiXsponR570.6us88g051800.2.v2.1	antisense	intergenic	7882	divergent	upstream
0	MSTRG.140207	MSTRG.140207.3	SoffiXsponR570.6us88g051800.v2.1	SoffiXsponR570.6us88g051800.1.v2.1	antisense	intergenic	7887	divergent	upstream
1	MSTRG.40426	MSTRG.40426.23	SoffiXsponR570.02Dg316300.v2.1	SoffiXsponR570.02Dg316300.1.v2.1	sense	intergenic	2760	same_strand	downstream
0	MSTRG.40426	MSTRG.40426.23	SoffiXsponR570.02Dg316200.v2.1	SoffiXsponR570.02Dg316200.1.v2.1	antisense	intergenic	6361	convergent	downstream
1	MSTRG.18024	MSTRG.18024.2	SoffiXsponR570.01Cg191300.v2.1	SoffiXsponR570.01Cg191300.1.v2.1	sense	intergenic	4431	same_strand	upstream
0	MSTRG.18024	MSTRG.18024.2	SoffiXsponR570.01Cg191400.v2.1	SoffiXsponR570.01Cg191400.1.v2.1	antisense	intergenic	9840	divergent	upstream
0	MSTRG.18024	MSTRG.18024.2	SoffiXsponR570.01Cg191300.v2.1	SoffiXsponR570.01Cg191300.2.v2.1	sense	intergenic	4587	same_strand	upstream
1	MSTRG.24325	MSTRG.24325.43	SoffiXsponR570.01Eg207600.v2.1	SoffiXsponR570.01Eg207600.1.v2.1	antisense	intergenic	339	divergent	upstream
0	MSTRG.24325	MSTRG.24325.43	SoffiXsponR570.01Eg207600.v2.1	SoffiXsponR570.01Eg207600.2.v2.1	antisense	intergenic	437	divergent	upstream
0	MSTRG.24325	MSTRG.24325.43	SoffiXsponR570.01Eg207700.v2.1	SoffiXsponR570.01Eg207700.1.v2.1	antisense	intergenic	5993	convergent	downstream
1	MSTRG.93103	MSTRG.93103.1	SoffiXsponR570.5_9Ag005700.v2.1	SoffiXsponR570.5_9Ag005700.1.v2.1	sense	intergenic	9310	same_strand	upstream
1	MSTRG.67602	MSTRG.67602.1	SoffiXsponR570.04Bg059800.v2.1	SoffiXsponR570.04Bg059800.1.v2.1	sense	intergenic	5493	same_strand	upstream
1	MSTRG.132921	MSTRG.132921.1	SoffiXsponR570.09Ag072800.v2.1	SoffiXsponR570.09Ag072800.1.v2.1	antisense	intergenic	106	convergent	downstream
0	MSTRG.132921	MSTRG.132921.1	SoffiXsponR570.09Ag072600.v2.1	SoffiXsponR570.09Ag072600.1.v2.1	antisense	intergenic	885	divergent	upstream
0	MSTRG.132921	MSTRG.132921.1	SoffiXsponR570.09Ag072600.v2.1	SoffiXsponR570.09Ag072600.2.v2.1	antisense	intergenic	940	divergent	upstream
0	MSTRG.132921	MSTRG.132921.1	SoffiXsponR570.09Ag072700.v2.1	SoffiXsponR570.09Ag072700.1.v2.1	antisense	intergenic	6431	divergent	upstream
1	MSTRG.130752	MSTRG.130752.2	SoffiXsponR570.8_5Ag048300.v2.1	SoffiXsponR570.8_5Ag048300.1.v2.1	antisense	intergenic	1278	divergent	upstream
0	MSTRG.130752	MSTRG.130752.2	SoffiXsponR570.8_5Ag048400.v2.1	SoffiXsponR570.8_5Ag048400.1.v2.1	sense	intergenic	2740	same_strand	downstream
0	MSTRG.130752	MSTRG.130752.2	SoffiXsponR570.8_5Ag048400.v2.1	SoffiXsponR570.8_5Ag048400.2.v2.1	sense	intergenic	2709	same_strand	downstream
0	MSTRG.130752	MSTRG.130752.2	SoffiXsponR570.8_5Ag048400.v2.1	SoffiXsponR570.8_5Ag048400.3.v2.1	sense	intergenic	2710	same_strand	downstream
0	MSTRG.130752	MSTRG.130752.2	SoffiXsponR570.8_5Ag048100.v2.1	SoffiXsponR570.8_5Ag048100.1.v2.1	sense	intergenic	9566	same_strand	upstream
0	MSTRG.130752	MSTRG.130752.2	SoffiXsponR570.8_5Ag048400.v2.1	SoffiXsponR570.8_5Ag048400.5.v2.1	sense	intergenic	2741	same_strand	downstream
0	MSTRG.130752	MSTRG.130752.2	SoffiXsponR570.8_5Ag048400.v2.1	SoffiXsponR570.8_5Ag048400.4.v2.1	sense	intergenic	2743	same_strand	downstream
0	MSTRG.130752	MSTRG.130752.2	SoffiXsponR570.8_5Ag048200.v2.1	SoffiXsponR570.8_5Ag048200.1.v2.1	sense	intergenic	2492	same_strand	upstream
1	MSTRG.102346	MSTRG.102346.1	SoffiXsponR570.06Eg102000.v2.1	SoffiXsponR570.06Eg102000.1.v2.1	strand_unknow	intergenic	3703	unknow strand(s)	upstream
0	MSTRG.102346	MSTRG.102346.1	SoffiXsponR570.06Eg101900.v2.1	SoffiXsponR570.06Eg101900.2.v2.1	strand_unknow	intergenic	5550	unknow strand(s)	downstream
0	MSTRG.102346	MSTRG.102346.1	SoffiXsponR570.06Eg101900.v2.1	SoffiXsponR570.06Eg101900.1.v2.1	strand_unknow	intergenic	5550	unknow strand(s)	downstream
1	MSTRG.117573	MSTRG.117573.1	SoffiXsponR570.7_10Ag020300.v2.1	SoffiXsponR570.7_10Ag020300.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.117573	MSTRG.117573.1	SoffiXsponR570.7_10Ag020200.v2.1	SoffiXsponR570.7_10Ag020200.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.117573	MSTRG.117573.1	SoffiXsponR570.7_10Ag020400.v2.1	SoffiXsponR570.7_10Ag020400.1.v2.1	antisense	intergenic	6697	convergent	downstream
1	MSTRG.122573	MSTRG.122573.1	SoffiXsponR570.08Bg001400.v2.1	SoffiXsponR570.08Bg001400.1.v2.1	sense	intergenic	3693	same_strand	upstream
0	MSTRG.122573	MSTRG.122573.1	SoffiXsponR570.08Bg001300.v2.1	SoffiXsponR570.08Bg001300.1.v2.1	sense	intergenic	8365	same_strand	upstream
0	MSTRG.122573	MSTRG.122573.1	SoffiXsponR570.08Bg001300.v2.1	SoffiXsponR570.08Bg001300.2.v2.1	sense	intergenic	8326	same_strand	upstream
0	MSTRG.122573	MSTRG.122573.1	SoffiXsponR570.08Bg001500.v2.1	SoffiXsponR570.08Bg001500.1.v2.1	antisense	intergenic	8540	divergent	upstream
1	MSTRG.108217	MSTRG.108217.1	SoffiXsponR570.07Ag058200.v2.1	SoffiXsponR570.07Ag058200.1.v2.1	antisense	genic	0	nested	exonic
0	MSTRG.108217	MSTRG.108217.1	SoffiXsponR570.07Ag058300.v2.1	SoffiXsponR570.07Ag058300.1.v2.1	antisense	intergenic	6230	convergent	downstream
1	MSTRG.50705	MSTRG.50705.1	SoffiXsponR570.03Ag157600.v2.1	SoffiXsponR570.03Ag157600.1.v2.1	antisense	intergenic	6083	divergent	upstream
1	MSTRG.110995	MSTRG.110995.1	SoffiXsponR570.07Bg159100.v2.1	SoffiXsponR570.07Bg159100.1.v2.1	antisense	intergenic	5844	convergent	downstream
1	MSTRG.140535	MSTRG.140535.3	SoffiXsponR570.6us88g107800.v2.1	SoffiXsponR570.6us88g107800.1.v2.1	antisense	intergenic	1946	convergent	downstream
1	MSTRG.31972	MSTRG.31972.5	SoffiXsponR570.02Bg022600.v2.1	SoffiXsponR570.02Bg022600.2.v2.1	sense	intergenic	19557	same_strand	upstream
0	MSTRG.31972	MSTRG.31972.5	SoffiXsponR570.02Bg022600.v2.1	SoffiXsponR570.02Bg022600.4.v2.1	sense	intergenic	19590	same_strand	upstream
0	MSTRG.31972	MSTRG.31972.5	SoffiXsponR570.02Bg022600.v2.1	SoffiXsponR570.02Bg022600.1.v2.1	sense	intergenic	19557	same_strand	upstream
0	MSTRG.31972	MSTRG.31972.5	SoffiXsponR570.02Bg022600.v2.1	SoffiXsponR570.02Bg022600.3.v2.1	sense	intergenic	19557	same_strand	upstream
1	MSTRG.136499	MSTRG.136499.9	SoffiXsponR570.09Dg051900.v2.1	SoffiXsponR570.09Dg051900.1.v2.1	antisense	intergenic	87	divergent	upstream
0	MSTRG.136499	MSTRG.136499.9	SoffiXsponR570.09Dg052000.v2.1	SoffiXsponR570.09Dg052000.1.v2.1	sense	intergenic	6019	same_strand	downstream
0	MSTRG.136499	MSTRG.136499.9	SoffiXsponR570.09Dg052000.v2.1	SoffiXsponR570.09Dg052000.2.v2.1	sense	intergenic	6228	same_strand	downstream
1	MSTRG.62642	MSTRG.62642.1	SoffiXsponR570.03Fg045400.v2.1	SoffiXsponR570.03Fg045400.1.v2.1	antisense	intergenic	3271	divergent	upstream
0	MSTRG.62642	MSTRG.62642.1	SoffiXsponR570.03Fg045400.v2.1	SoffiXsponR570.03Fg045400.2.v2.1	antisense	intergenic	3275	divergent	upstream
1	MSTRG.124054	MSTRG.124054.1	SoffiXsponR570.08Bg196300.v2.1	SoffiXsponR570.08Bg196300.1.v2.1	sense	intergenic	15239	same_strand	upstream
0	MSTRG.124054	MSTRG.124054.1	SoffiXsponR570.08Bg196200.v2.1	SoffiXsponR570.08Bg196200.1.v2.1	sense	intergenic	16059	same_strand	downstream
1	MSTRG.107358	MSTRG.107358.1	SoffiXsponR570.6_9Ag292400.v2.1	SoffiXsponR570.6_9Ag292400.1.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.107358	MSTRG.107358.1	SoffiXsponR570.6_9Ag292400.v2.1	SoffiXsponR570.6_9Ag292400.3.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.107358	MSTRG.107358.1	SoffiXsponR570.6_9Ag292400.v2.1	SoffiXsponR570.6_9Ag292400.2.v2.1	strand_unknow	genic	0	nested	intronic
1	MSTRG.76686	MSTRG.76686.1	SoffiXsponR570.05Ag079100.v2.1	SoffiXsponR570.05Ag079100.1.v2.1	strand_unknow	intergenic	33453	unknow strand(s)	downstream
1	MSTRG.9281	MSTRG.9281.3	SoffiXsponR570.01Ag164500.v2.1	SoffiXsponR570.01Ag164500.1.v2.1	antisense	intergenic	45055	convergent	downstream
0	MSTRG.9281	MSTRG.9281.3	SoffiXsponR570.01Ag164600.v2.1	SoffiXsponR570.01Ag164600.1.v2.1	antisense	intergenic	48730	convergent	downstream
0	MSTRG.9281	MSTRG.9281.3	SoffiXsponR570.01Ag164400.v2.1	SoffiXsponR570.01Ag164400.1.v2.1	antisense	intergenic	45719	divergent	upstream
1	MSTRG.92009	MSTRG.92009.1	SoffiXsponR570.05Gg064000.v2.1	SoffiXsponR570.05Gg064000.1.v2.1	sense	intergenic	6040	same_strand	upstream
0	MSTRG.92009	MSTRG.92009.1	SoffiXsponR570.05Gg063900.v2.1	SoffiXsponR570.05Gg063900.1.v2.1	sense	intergenic	9828	same_strand	upstream
1	MSTRG.48777	MSTRG.48777.4	SoffiXsponR570.02Gg239900.v2.1	SoffiXsponR570.02Gg239900.1.v2.1	sense	intergenic	605	same_strand	upstream
0	MSTRG.48777	MSTRG.48777.4	SoffiXsponR570.02Gg239900.v2.1	SoffiXsponR570.02Gg239900.3.v2.1	sense	intergenic	605	same_strand	upstream
0	MSTRG.48777	MSTRG.48777.4	SoffiXsponR570.02Gg239900.v2.1	SoffiXsponR570.02Gg239900.2.v2.1	sense	intergenic	605	same_strand	upstream
1	MSTRG.34331	MSTRG.34331.12	SoffiXsponR570.02Bg331700.v2.1	SoffiXsponR570.02Bg331700.1.v2.1	antisense	intergenic	20285	convergent	downstream
0	MSTRG.34331	MSTRG.34331.12	SoffiXsponR570.02Bg331800.v2.1	SoffiXsponR570.02Bg331800.1.v2.1	antisense	intergenic	25583	divergent	upstream
1	MSTRG.88261	MSTRG.88261.3	SoffiXsponR570.05Eg203800.v2.1	SoffiXsponR570.05Eg203800.1.v2.1	sense	intergenic	6930	same_strand	upstream
1	MSTRG.72310	MSTRG.72310.1	SoffiXsponR570.04Dg148500.v2.1	SoffiXsponR570.04Dg148500.1.v2.1	antisense	intergenic	14614	convergent	downstream
1	MSTRG.101655	MSTRG.101655.3	SoffiXsponR570.06Eg009000.v2.1	SoffiXsponR570.06Eg009000.2.v2.1	antisense	intergenic	801	convergent	downstream
0	MSTRG.101655	MSTRG.101655.3	SoffiXsponR570.06Eg009000.v2.1	SoffiXsponR570.06Eg009000.1.v2.1	antisense	intergenic	886	convergent	downstream
0	MSTRG.101655	MSTRG.101655.3	SoffiXsponR570.06Eg008900.v2.1	SoffiXsponR570.06Eg008900.1.v2.1	sense	intergenic	3947	same_strand	downstream
0	MSTRG.101655	MSTRG.101655.3	SoffiXsponR570.06Eg009000.v2.1	SoffiXsponR570.06Eg009000.4.v2.1	antisense	intergenic	857	convergent	downstream
0	MSTRG.101655	MSTRG.101655.3	SoffiXsponR570.06Eg009000.v2.1	SoffiXsponR570.06Eg009000.3.v2.1	antisense	intergenic	805	convergent	downstream
1	MSTRG.120285	MSTRG.120285.1	SoffiXsponR570.7os1g016300.v2.1	SoffiXsponR570.7os1g016300.1.v2.1	antisense	intergenic	9733	divergent	upstream
0	MSTRG.120285	MSTRG.120285.1	SoffiXsponR570.7os1g016300.v2.1	SoffiXsponR570.7os1g016300.2.v2.1	antisense	intergenic	9741	divergent	upstream
1	MSTRG.2978	MSTRG.2978.1	SoffiXsponR570.10Bg191700.v2.1	SoffiXsponR570.10Bg191700.1.v2.1	strand_unknow	intergenic	20781	unknow strand(s)	downstream
1	MSTRG.4855	MSTRG.4855.1	SoffiXsponR570.10Dg075800.v2.1	SoffiXsponR570.10Dg075800.1.v2.1	antisense	genic	0	overlapping	exonic
1	MSTRG.34760	MSTRG.34760.11	SoffiXsponR570.02Bg383300.v2.1	SoffiXsponR570.02Bg383300.1.v2.1	antisense	intergenic	6748	convergent	downstream
1	MSTRG.8851	MSTRG.8851.8	SoffiXsponR570.01Ag114000.v2.1	SoffiXsponR570.01Ag114000.1.v2.1	sense	intergenic	6276	same_strand	upstream
0	MSTRG.8851	MSTRG.8851.8	SoffiXsponR570.01Ag114000.v2.1	SoffiXsponR570.01Ag114000.3.v2.1	sense	intergenic	6283	same_strand	upstream
1	MSTRG.4736	MSTRG.4736.1	SoffiXsponR570.10Dg058300.v2.1	SoffiXsponR570.10Dg058300.1.v2.1	antisense	intergenic	5065	convergent	downstream
0	MSTRG.4736	MSTRG.4736.1	SoffiXsponR570.10Dg058300.v2.1	SoffiXsponR570.10Dg058300.2.v2.1	antisense	intergenic	7706	convergent	downstream
1	MSTRG.41863	MSTRG.41863.2	SoffiXsponR570.02Eg081700.v2.1	SoffiXsponR570.02Eg081700.1.v2.1	antisense	intergenic	5104	divergent	upstream
1	MSTRG.111307	MSTRG.111307.2	SoffiXsponR570.07Bg201600.v2.1	SoffiXsponR570.07Bg201600.1.v2.1	sense	intergenic	913	same_strand	downstream
0	MSTRG.111307	MSTRG.111307.2	SoffiXsponR570.07Bg201600.v2.1	SoffiXsponR570.07Bg201600.2.v2.1	sense	intergenic	925	same_strand	downstream
1	MSTRG.130484	MSTRG.130484.1	SoffiXsponR570.8_5Ag009300.v2.1	SoffiXsponR570.8_5Ag009300.1.v2.1	antisense	intergenic	24619	divergent	upstream
1	MSTRG.143198	MSTRG.143198.1	SoffiXsponR570.1Z265600.v2.1	SoffiXsponR570.1Z265600.1.v2.1	antisense	intergenic	69310	divergent	upstream
1	MSTRG.35910	MSTRG.35910.9	SoffiXsponR570.02Cg139500.v2.1	SoffiXsponR570.02Cg139500.1.v2.1	antisense	intergenic	442	divergent	upstream
0	MSTRG.35910	MSTRG.35910.9	SoffiXsponR570.02Cg139700.v2.1	SoffiXsponR570.02Cg139700.1.v2.1	sense	intergenic	6682	same_strand	downstream
0	MSTRG.35910	MSTRG.35910.9	SoffiXsponR570.02Cg139600.v2.1	SoffiXsponR570.02Cg139600.1.v2.1	antisense	intergenic	4935	divergent	upstream
0	MSTRG.35910	MSTRG.35910.9	SoffiXsponR570.02Cg139700.v2.1	SoffiXsponR570.02Cg139700.2.v2.1	sense	intergenic	6765	same_strand	downstream
1	MSTRG.12199	MSTRG.12199.24	SoffiXsponR570.01Ag529500.v2.1	SoffiXsponR570.01Ag529500.1.v2.1	antisense	intergenic	107	divergent	upstream
0	MSTRG.12199	MSTRG.12199.24	SoffiXsponR570.01Ag529600.v2.1	SoffiXsponR570.01Ag529600.2.v2.1	antisense	intergenic	5189	divergent	upstream
0	MSTRG.12199	MSTRG.12199.24	SoffiXsponR570.01Ag529600.v2.1	SoffiXsponR570.01Ag529600.3.v2.1	antisense	intergenic	5230	divergent	upstream
0	MSTRG.12199	MSTRG.12199.24	SoffiXsponR570.01Ag529600.v2.1	SoffiXsponR570.01Ag529600.1.v2.1	antisense	intergenic	5098	divergent	upstream
0	MSTRG.12199	MSTRG.12199.24	SoffiXsponR570.01Ag529400.v2.1	SoffiXsponR570.01Ag529400.1.v2.1	antisense	intergenic	2680	convergent	downstream
1	MSTRG.3956	MSTRG.3956.2	SoffiXsponR570.10Cg140900.v2.1	SoffiXsponR570.10Cg140900.1.v2.1	antisense	intergenic	4534	divergent	upstream
0	MSTRG.3956	MSTRG.3956.2	SoffiXsponR570.10Cg140800.v2.1	SoffiXsponR570.10Cg140800.1.v2.1	antisense	intergenic	5209	divergent	upstream
1	MSTRG.122628	MSTRG.122628.1	SoffiXsponR570.08Bg007600.v2.1	SoffiXsponR570.08Bg007600.1.v2.1	antisense	genic	0	nested	intronic
1	MSTRG.50569	MSTRG.50569.1	SoffiXsponR570.03Ag138400.v2.1	SoffiXsponR570.03Ag138400.1.v2.1	sense	intergenic	35116	same_strand	upstream
1	MSTRG.3931	MSTRG.3931.1	SoffiXsponR570.10Cg137400.v2.1	SoffiXsponR570.10Cg137400.1.v2.1	strand_unknow	intergenic	33960	unknow strand(s)	downstream
1	MSTRG.35070	MSTRG.35070.1	SoffiXsponR570.02Cg029000.v2.1	SoffiXsponR570.02Cg029000.1.v2.1	antisense	intergenic	57090	divergent	upstream
1	MSTRG.115965	MSTRG.115965.4	SoffiXsponR570.07Eg030500.v2.1	SoffiXsponR570.07Eg030500.1.v2.1	antisense	genic	0	overlapping	exonic
1	MSTRG.94075	MSTRG.94075.2	SoffiXsponR570.5_9Ag133200.v2.1	SoffiXsponR570.5_9Ag133200.1.v2.1	sense	intergenic	6235	same_strand	upstream
0	MSTRG.94075	MSTRG.94075.2	SoffiXsponR570.5_9Ag133200.v2.1	SoffiXsponR570.5_9Ag133200.2.v2.1	sense	intergenic	6935	same_strand	upstream
0	MSTRG.94075	MSTRG.94075.2	SoffiXsponR570.5_9Ag133200.v2.1	SoffiXsponR570.5_9Ag133200.3.v2.1	sense	intergenic	6939	same_strand	upstream
1	MSTRG.92867	MSTRG.92867.1	SoffiXsponR570.05Gg174800.v2.1	SoffiXsponR570.05Gg174800.1.v2.1	strand_unknow	intergenic	4514	unknow strand(s)	upstream
1	MSTRG.105817	MSTRG.105817.3	SoffiXsponR570.6_9Ag088400.v2.1	SoffiXsponR570.6_9Ag088400.1.v2.1	sense	intergenic	34202	same_strand	downstream
1	MSTRG.62749	MSTRG.62749.1	SoffiXsponR570.03Fg060700.v2.1	SoffiXsponR570.03Fg060700.1.v2.1	sense	intergenic	1256	same_strand	downstream
0	MSTRG.62749	MSTRG.62749.1	SoffiXsponR570.03Fg060600.v2.1	SoffiXsponR570.03Fg060600.1.v2.1	antisense	intergenic	3261	convergent	downstream
1	MSTRG.96441	MSTRG.96441.7	SoffiXsponR570.5_9Ag479100.v2.1	SoffiXsponR570.5_9Ag479100.1.v2.1	antisense	intergenic	3535	divergent	upstream
0	MSTRG.96441	MSTRG.96441.7	SoffiXsponR570.5_9Ag479200.v2.1	SoffiXsponR570.5_9Ag479200.1.v2.1	sense	intergenic	8286	same_strand	downstream
1	MSTRG.127574	MSTRG.127574.6	SoffiXsponR570.08Eg112300.v2.1	SoffiXsponR570.08Eg112300.1.v2.1	antisense	intergenic	830	convergent	downstream
1	MSTRG.121310	MSTRG.121310.1	SoffiXsponR570.08Ag057400.v2.1	SoffiXsponR570.08Ag057400.1.v2.1	sense	intergenic	39651	same_strand	downstream
1	MSTRG.17442	MSTRG.17442.5	SoffiXsponR570.01Cg116100.v2.1	SoffiXsponR570.01Cg116100.1.v2.1	antisense	intergenic	15786	convergent	downstream
0	MSTRG.17442	MSTRG.17442.5	SoffiXsponR570.01Cg116100.v2.1	SoffiXsponR570.01Cg116100.2.v2.1	antisense	intergenic	15790	convergent	downstream
1	MSTRG.76264	MSTRG.76264.5	SoffiXsponR570.05Ag023300.v2.1	SoffiXsponR570.05Ag023300.1.v2.1	antisense	intergenic	21828	divergent	upstream
1	MSTRG.73115	MSTRG.73115.1	SoffiXsponR570.04Eg054100.v2.1	SoffiXsponR570.04Eg054100.1.v2.1	sense	intergenic	2851	same_strand	downstream
0	MSTRG.73115	MSTRG.73115.1	SoffiXsponR570.04Eg054000.v2.1	SoffiXsponR570.04Eg054000.1.v2.1	sense	intergenic	9693	same_strand	downstream
0	MSTRG.73115	MSTRG.73115.1	SoffiXsponR570.04Eg054000.v2.1	SoffiXsponR570.04Eg054000.4.v2.1	sense	intergenic	9754	same_strand	downstream
0	MSTRG.73115	MSTRG.73115.1	SoffiXsponR570.04Eg054000.v2.1	SoffiXsponR570.04Eg054000.3.v2.1	sense	intergenic	9797	same_strand	downstream
0	MSTRG.73115	MSTRG.73115.1	SoffiXsponR570.04Eg054000.v2.1	SoffiXsponR570.04Eg054000.2.v2.1	sense	intergenic	9690	same_strand	downstream
1	MSTRG.39170	MSTRG.39170.21	SoffiXsponR570.02Dg137700.v2.1	SoffiXsponR570.02Dg137700.1.v2.1	antisense	intergenic	1214	divergent	upstream
0	MSTRG.39170	MSTRG.39170.21	SoffiXsponR570.02Dg137600.v2.1	SoffiXsponR570.02Dg137600.1.v2.1	sense	intergenic	9426	same_strand	upstream
0	MSTRG.39170	MSTRG.39170.21	SoffiXsponR570.02Dg137800.v2.1	SoffiXsponR570.02Dg137800.1.v2.1	antisense	intergenic	7532	divergent	upstream
1	MSTRG.111436	MSTRG.111436.1	SoffiXsponR570.07Bg218700.v2.1	SoffiXsponR570.07Bg218700.1.v2.1	antisense	intergenic	36356	convergent	downstream
0	MSTRG.111436	MSTRG.111436.1	SoffiXsponR570.07Bg218800.v2.1	SoffiXsponR570.07Bg218800.1.v2.1	antisense	intergenic	37020	convergent	downstream
1	MSTRG.127838	MSTRG.127838.3	SoffiXsponR570.08Eg145600.v2.1	SoffiXsponR570.08Eg145600.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.127838	MSTRG.127838.3	SoffiXsponR570.08Eg145500.v2.1	SoffiXsponR570.08Eg145500.2.v2.1	antisense	intergenic	3486	divergent	upstream
0	MSTRG.127838	MSTRG.127838.3	SoffiXsponR570.08Eg145400.v2.1	SoffiXsponR570.08Eg145400.1.v2.1	antisense	intergenic	8756	divergent	upstream
0	MSTRG.127838	MSTRG.127838.3	SoffiXsponR570.08Eg145600.v2.1	SoffiXsponR570.08Eg145600.2.v2.1	antisense	genic	0	containing	exonic
0	MSTRG.127838	MSTRG.127838.3	SoffiXsponR570.08Eg145500.v2.1	SoffiXsponR570.08Eg145500.1.v2.1	antisense	intergenic	3486	divergent	upstream
1	MSTRG.27051	MSTRG.27051.3	SoffiXsponR570.01Fg146000.v2.1	SoffiXsponR570.01Fg146000.1.v2.1	sense	intergenic	1364	same_strand	downstream
1	MSTRG.36760	MSTRG.36760.1	SoffiXsponR570.02Cg250100.v2.1	SoffiXsponR570.02Cg250100.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.36760	MSTRG.36760.1	SoffiXsponR570.02Cg250200.v2.1	SoffiXsponR570.02Cg250200.1.v2.1	antisense	intergenic	2943	convergent	downstream
0	MSTRG.36760	MSTRG.36760.1	SoffiXsponR570.02Cg250100.v2.1	SoffiXsponR570.02Cg250100.3.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.36760	MSTRG.36760.1	SoffiXsponR570.02Cg250100.v2.1	SoffiXsponR570.02Cg250100.2.v2.1	antisense	genic	0	overlapping	exonic
1	MSTRG.141936	MSTRG.141936.1	SoffiXsponR570.9us90g055400.v2.1	SoffiXsponR570.9us90g055400.1.v2.1	strand_unknow	intergenic	605	unknow strand(s)	upstream
1	MSTRG.53546	MSTRG.53546.1	SoffiXsponR570.03Bg185900.v2.1	SoffiXsponR570.03Bg185900.1.v2.1	strand_unknow	intergenic	28459	unknow strand(s)	downstream
1	MSTRG.89233	MSTRG.89233.1	SoffiXsponR570.05Eg334400.v2.1	SoffiXsponR570.05Eg334400.1.v2.1	strand_unknow	intergenic	2685	unknow strand(s)	upstream
0	MSTRG.89233	MSTRG.89233.1	SoffiXsponR570.05Eg334300.v2.1	SoffiXsponR570.05Eg334300.1.v2.1	strand_unknow	intergenic	7917	unknow strand(s)	downstream
0	MSTRG.89233	MSTRG.89233.1	SoffiXsponR570.05Eg334400.v2.1	SoffiXsponR570.05Eg334400.2.v2.1	strand_unknow	intergenic	2778	unknow strand(s)	upstream
1	MSTRG.93063	MSTRG.93063.1	SoffiXsponR570.5_9Ag000900.v2.1	SoffiXsponR570.5_9Ag000900.1.v2.1	antisense	intergenic	12384	divergent	upstream
0	MSTRG.93063	MSTRG.93063.1	SoffiXsponR570.5_9Ag000800.v2.1	SoffiXsponR570.5_9Ag000800.2.v2.1	sense	intergenic	15378	same_strand	downstream
0	MSTRG.93063	MSTRG.93063.1	SoffiXsponR570.5_9Ag000800.v2.1	SoffiXsponR570.5_9Ag000800.1.v2.1	sense	intergenic	15378	same_strand	downstream
1	MSTRG.56790	MSTRG.56790.1	SoffiXsponR570.03Cg291600.v2.1	SoffiXsponR570.03Cg291600.1.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.56790	MSTRG.56790.1	SoffiXsponR570.03Cg291600.v2.1	SoffiXsponR570.03Cg291600.3.v2.1	strand_unknow	intergenic	5618	unknow strand(s)	upstream
0	MSTRG.56790	MSTRG.56790.1	SoffiXsponR570.03Cg291600.v2.1	SoffiXsponR570.03Cg291600.2.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.56790	MSTRG.56790.1	SoffiXsponR570.03Cg291700.v2.1	SoffiXsponR570.03Cg291700.2.v2.1	strand_unknow	intergenic	7494	unknow strand(s)	downstream
0	MSTRG.56790	MSTRG.56790.1	SoffiXsponR570.03Cg291700.v2.1	SoffiXsponR570.03Cg291700.1.v2.1	strand_unknow	intergenic	7300	unknow strand(s)	downstream
