name	kmerScore_1mer	kmerScore_2mer	kmerScore_3mer	kmerScore_6mer	kmerScore_9mer	kmerScore_12mer	ORF_cover	RNA_size	coding_potential	label
MSTRG.3737.6	0.520498	0.540783	0.547188	0.576299	0.585712	0.433171	0.365909090909091	1320	0.204	0
MSTRG.37375.1	0.519546	0.53867	0.521434	0.526572	0.528108	0.425071	0.18141592920354	2034	0.016	0
MSTRG.37375.2	0.519546	0.53867	0.521434	0.526572	0.528108	0.425071	0.136313261913557	2707	0.014	0
MSTRG.37375.3	0.519546	0.53867	0.521434	0.526572	0.528108	0.425071	0.208121827411168	1773	0.376	0
MSTRG.37375.4	0.519546	0.53867	0.521434	0.526572	0.528108	0.425071	0.428074245939675	862	0.488	1
MSTRG.37376.1	0.527095	0.553726	0.580517	0.645506	0.692911	0.656689	0.679245283018868	212	0.322	0
MSTRG.37381.1	0.50547	0.513141	0.484755	0.462614	0.456631	0.283533	0.601431980906921	419	0.056	0
MSTRG.37398.1	0.507076	0.509148	0.500235	0.474003	0.459273	0.411492	0.222826086956522	552	0.04	0
MSTRG.37399.1	0.496673	0.492623	0.495626	0.512843	0.534394	0.421742	0.676363636363636	550	0.392	0
MSTRG.37405.1	0.500451	0.502004	0.501307	0.503447	0.464179	0.424994	0.20584498094028	787	0.072	0
MSTRG.37410.1	0.505761	0.512257	0.502051	0.503529	0.511681	0.361057	0.354943273905997	617	0.096	0
MSTRG.37424.1	0.514559	0.532591	0.56558	0.617394	0.638528	0.533236	0.517605633802817	568	0.468	1
MSTRG.37430.1	0.520815	0.541995	0.527857	0.53736	0.533913	0.467185	0.192689295039164	1915	0.014	0
MSTRG.37430.2	0.520815	0.541995	0.527857	0.53736	0.533913	0.467185	0.198707592891761	1857	0.024	0
MSTRG.37430.3	0.520815	0.541995	0.527857	0.53736	0.533913	0.467185	0.247651006711409	1490	0.392	0
MSTRG.37430.4	0.520815	0.541995	0.527857	0.53736	0.533913	0.467185	0.242284963887065	1523	0.412	0
MSTRG.37430.5	0.521083	0.542767	0.531702	0.543078	0.535967	0.463397	0.211815561959654	2082	0.392	0
MSTRG.37430.6	0.520815	0.541995	0.527857	0.53736	0.533913	0.467185	0.200652528548124	1839	0.254	0
MSTRG.37432.1	0.5105	0.52365	0.527138	0.546333	0.546091	0.486384	0.395572666025024	1039	0.662	1
MSTRG.37432.2	0.495026	0.489203	0.474858	0.468719	0.457364	0.318607	0.445414847161572	687	0.142	0
MSTRG.37446.1	0.513692	0.532976	0.53544	0.538505	0.547045	0.454453	0.525345622119816	217	0.056	0
MSTRG.37447.1	0.516887	0.535544	0.532153	0.555787	0.557915	0.446434	0.294289897510981	1366	0.226	0
MSTRG.37447.2	0.516191	0.534134	0.535275	0.559467	0.560598	0.440034	0.422696115765423	1313	0.328	0
MSTRG.37447.3	0.516981	0.535792	0.532647	0.557053	0.560182	0.444719	0.274285714285714	1400	0.27	0
MSTRG.37447.4	0.516659	0.535029	0.536549	0.560971	0.561374	0.434456	0.426829268292683	1230	0.358	0
MSTRG.37448.1	0.518888	0.540561	0.551435	0.574074	0.571748	0.442439	0.836065573770492	366	0.072	0
MSTRG.37449.1	0.486477	0.472224	0.449485	0.44023	0.435857	0.435272	0.263513513513513	444	0.07	0
MSTRG.3745.1	0.497559	0.496816	0.492256	0.502726	0.542957	0.451594	0.194395796847636	571	0.046	0
MSTRG.37452.1	0.503251	0.510907	0.515622	0.557834	0.598966	0.818742	0.427570093457944	428	0.938	1
MSTRG.37462.1	0.502574	0.505739	0.513285	0.51432	0.514804	0.425033	0.933865450399088	877	0.548	1
MSTRG.37468.1	0.513802	0.52552	0.53056	0.534288	0.539661	0.387604	0.870588235294118	255	0.092	0
MSTRG.37489.1	0.515745	0.532179	0.539973	0.556668	0.555709	0.429823	0.238968481375358	1745	0.118	0
MSTRG.37498.1	0.513441	0.529054	0.537857	0.567096	0.582529	0.546273	0.086491739552964	3087	0.01	0
MSTRG.37498.2	0.513441	0.529054	0.537857	0.567096	0.582529	0.546273	0.0900505902192243	2965	0.012	0
MSTRG.37498.3	0.513441	0.529054	0.537857	0.567096	0.582529	0.546273	0.0968795355587808	2756	0.01	0
MSTRG.37498.4	0.513441	0.529054	0.537857	0.567096	0.582529	0.546273	0.125824693685203	2122	0.006	0
MSTRG.37498.5	0.513441	0.529054	0.537857	0.567096	0.582529	0.546273	0.0908781484002723	2938	0.01	0
MSTRG.37498.6	0.513441	0.529054	0.537857	0.567096	0.582529	0.546273	0.101636848115721	2627	0.01	0
MSTRG.37498.7	0.513441	0.529054	0.537857	0.567096	0.582529	0.546273	0.119463087248322	2235	0.008	0
MSTRG.3750.1	0.512611	0.524886	0.535748	0.558519	0.576188	0.495153	0.376811594202899	828	0.452	0
MSTRG.3750.2	0.513855	0.528838	0.527541	0.556719	0.571688	0.458489	0.465986394557823	882	0.694	1
MSTRG.37506.1	0.519891	0.54163	0.565401	0.632471	0.668708	0.749199	0.260387811634349	2166	0.888	1
MSTRG.37510.1	0.49772	0.496745	0.479344	0.465883	0.462895	0.260551	0.163732394366197	568	0.004	0
MSTRG.37510.2	0.498493	0.492065	0.480212	0.473587	0.501508	0.178311	0.148453608247423	485	0.006	0
MSTRG.3753.1	0.513633	0.530574	0.542439	0.566321	0.582647	0.449994	0.167119565217391	1472	0.004	0
MSTRG.37532.1	0.521641	0.546963	0.561276	0.602812	0.627189	0.556768	0.318532818532819	518	0.28	0
MSTRG.37538.1	0.49593	0.49252	0.508227	0.53183	0.571592	0.773815	0.65546218487395	1071	0.996	1
MSTRG.37544.1	0.506185	0.512792	0.49141	0.49354	0.455167	0.323188	0.652173913043478	299	0.05	0
MSTRG.3755.1	0.496377	0.488999	0.483217	0.462327	0.386607	0.048599	0.455927051671733	658	0	0
MSTRG.37554.1	0.500498	0.502257	0.519798	0.536951	0.543625	0.383612	0.339783722253842	1757	0.034	0
MSTRG.37559.1	0.519558	0.541235	0.559991	0.593276	0.604277	0.519031	0.773006134969325	326	0.254	0
MSTRG.37582.1	0.519459	0.542951	0.532255	0.547776	0.54266	0.378702	0.732	250	0.112	0
MSTRG.37583.1	0.515046	0.533935	0.547924	0.580892	0.602045	0.513934	0.320388349514563	1339	0.512	1
MSTRG.37583.2	0.497182	0.499099	0.504783	0.520979	0.537862	0.390479	0.106893880712626	1291	0.006	0
MSTRG.37587.1	0.500605	0.502232	0.505113	0.521154	0.538233	0.404482	0.364124597207304	931	0.32	0
MSTRG.37587.2	0.509704	0.521316	0.522197	0.522939	0.523314	0.393385	0.328125	768	0.136	0
MSTRG.37591.1	0.501108	0.501157	0.507331	0.512649	0.516526	0.416468	0.172506738544474	1113	0.008	0
MSTRG.37599.1	0.516842	0.536243	0.552879	0.598104	0.630751	0.600802	0.328645447816432	1351	0.746	1
MSTRG.37599.2	0.516842	0.536243	0.552879	0.598104	0.630751	0.600802	0.285530546623794	1555	0.702	1
MSTRG.37599.3	0.516842	0.536243	0.552879	0.598104	0.630751	0.600802	0.305785123966942	1452	0.684	1
MSTRG.37605.1	0.50992	0.523191	0.525998	0.514651	0.509099	0.388629	0.307492195629553	1922	0.14	0
MSTRG.37605.2	0.50992	0.523191	0.525998	0.514651	0.509099	0.388629	0.280094786729858	2110	0.194	0
MSTRG.37605.3	0.510066	0.523511	0.526574	0.514702	0.509177	0.387944	0.304846274101094	1919	0.142	0
MSTRG.37605.4	0.511142	0.525228	0.526013	0.516011	0.50968	0.394912	0.18853021978022	2912	0	0
MSTRG.37621.1	0.51879	0.53717	0.554037	0.586022	0.57866	0.436856	0.31390134529148	669	0.114	0
MSTRG.37621.2	0.505365	0.512236	0.514638	0.516198	0.518482	0.446687	0.878980891719745	314	0.332	0
MSTRG.37641.1	0.510824	0.521802	0.549641	0.58065	0.596614	0.430733	0.578616352201258	477	0.098	0
MSTRG.37642.1	0.510979	0.523208	0.545981	0.581921	0.608848	0.421747	0.491329479768786	1038	0.032	0
MSTRG.37644.5	0.510037	0.522626	0.511837	0.539816	0.552163	0.460089	0.140734949179046	1279	0.004	0
MSTRG.37647.1	0.498809	0.498864	0.502441	0.520745	0.557041	0.383319	0.584415584415584	308	0.088	0
MSTRG.37648.1	0.500874	0.499178	0.48451	0.468257	0.441021	0.107074	0.267241379310345	348	0.006	0
MSTRG.37650.1	0.510252	0.521785	0.561515	0.624238	0.669651	0.558106	0.340369393139842	379	0.56	1
MSTRG.37655.1	0.514678	0.530904	0.57848	0.661764	0.738053	0.851882	0.708552631578947	3040	1	1
MSTRG.37671.1	0.498688	0.497638	0.49536	0.491608	0.467435	0.369364	0.420485175202156	742	0.308	0
MSTRG.37671.2	0.508902	0.519931	0.505258	0.507937	0.506635	0.369929	0.354883081155433	727	0.194	0
MSTRG.37671.3	0.489427	0.478409	0.469957	0.463149	0.463582	0.332665	0.407766990291262	515	0.05	0
MSTRG.37673.1	0.512778	0.526153	0.527502	0.536186	0.530391	0.479231	0.375	1160	0.434	0
MSTRG.37674.1	0.512378	0.525114	0.576146	0.66582	0.746068	0.840157	0.646822204344328	1243	0.996	1
MSTRG.37676.1	0.51284	0.527462	0.539473	0.570449	0.578236	0.480324	0.481636935991605	953	0.638	1
MSTRG.37676.2	0.51284	0.527462	0.539473	0.570449	0.578236	0.480324	0.544483985765125	843	0.73	1
MSTRG.37676.3	0.51284	0.527462	0.539473	0.570449	0.578236	0.480324	0.333091436865022	1378	0.326	0
MSTRG.37681.1	0.493126	0.489621	0.491362	0.496692	0.505319	0.426123	0.673469387755102	343	0.24	0
MSTRG.37686.1	0.517331	0.536134	0.549204	0.5882	0.586897	0.533352	0.283112582781457	1812	0.43	0
MSTRG.37686.2	0.517163	0.535573	0.536672	0.544435	0.544911	0.46235	0.250311332503113	1606	0.192	0
MSTRG.37686.3	0.51563	0.532185	0.526885	0.526692	0.519447	0.434253	0.238063214525891	1487	0.252	0
MSTRG.37686.4	0.51563	0.532185	0.526885	0.526692	0.519447	0.434253	0.233509234828496	1516	0.226	0
MSTRG.37686.5	0.515665	0.532201	0.527606	0.525225	0.519268	0.430438	0.249822064056939	1405	0.248	0
MSTRG.37686.6	0.494706	0.488516	0.481365	0.471427	0.475095	0.474846	0.144731273804486	2363	0.002	0
MSTRG.37686.7	0.495529	0.490209	0.477619	0.463311	0.46778	0.465392	0.190116279069767	1720	0.002	0
MSTRG.37686.8	0.513808	0.527856	0.519402	0.506089	0.492194	0.402394	0.176913425345044	1594	0.01	0
MSTRG.37694.1	0.509291	0.52136	0.526473	0.547195	0.550194	0.455035	0.317398119122257	1276	0.368	0
MSTRG.37694.2	0.509291	0.52136	0.526473	0.547195	0.550194	0.455035	0.667215815485997	607	0.648	1
MSTRG.37695.1	0.506131	0.513444	0.512037	0.516365	0.524864	0.48215	0.474107142857143	1120	0.646	1
MSTRG.37695.2	0.504455	0.510542	0.508863	0.510079	0.517506	0.466674	0.320741268709907	1403	0.54	1
MSTRG.37695.3	0.504769	0.51113	0.510547	0.511615	0.51986	0.469663	0.42085308056872	1055	0.516	1
MSTRG.37696.1	0.503239	0.50732	0.510771	0.531074	0.566939	0.469081	0.104812834224599	2805	0.02	0
MSTRG.37696.2	0.494099	0.487007	0.48233	0.481083	0.492308	0.39139	0.0939922480620155	3096	0.002	0
MSTRG.37697.1	0.496446	0.492874	0.476272	0.467157	0.471973	0.370161	0.252673796791444	748	0.056	0
MSTRG.37698.1	0.49768	0.494292	0.497778	0.504569	0.525412	0.442402	0.323290845886443	863	0.288	0
MSTRG.377.1	0.51761	0.538389	0.557862	0.601716	0.616935	0.539594	0.244813278008299	2169	0.28	0
MSTRG.377.2	0.518741	0.541143	0.56185	0.611149	0.627854	0.54432	0.246116504854369	2060	0.184	0
MSTRG.377.3	0.518741	0.541143	0.56185	0.611149	0.627854	0.54432	0.174346629986245	2908	0.014	0
MSTRG.377.4	0.517693	0.537213	0.551122	0.594443	0.612936	0.52988	0.791505791505791	777	0.652	1
MSTRG.377.5	0.497776	0.499965	0.513311	0.544674	0.59327	0.587178	0.163890739506995	1501	0.008	0
MSTRG.377.6	0.49743	0.498764	0.515968	0.546352	0.604273	0.647153	0.131728045325779	1412	0.024	0
MSTRG.377.7	0.500786	0.504372	0.504122	0.501352	0.505871	0.33821	0.116585704371964	1441	0.008	0
MSTRG.37703.1	0.505456	0.513214	0.540923	0.55046	0.549074	0.347484	0.547752808988764	356	0.004	0
MSTRG.37707.1	0.497681	0.49512	0.4966	0.499021	0.502431	0.391081	0.607894736842105	380	0.138	0
MSTRG.37713.1	0.493706	0.483707	0.461311	0.423689	0.427585	0.341439	0.623762376237624	303	0.08	0
MSTRG.37715.1	0.506913	0.514222	0.512777	0.508106	0.512393	0.399383	0.885462555066079	454	0.4	0
MSTRG.3774.1	0.517926	0.537662	0.531546	0.535159	0.535836	0.480501	0.331679659815733	1411	0.416	0
MSTRG.3774.2	0.517702	0.536751	0.527747	0.529439	0.530714	0.465384	0.403805496828753	1419	0.518	1
MSTRG.3774.3	0.517926	0.537662	0.531546	0.535159	0.535836	0.480501	0.343612334801762	1362	0.4	0
MSTRG.3774.4	0.51761	0.536547	0.5266	0.527397	0.528778	0.4677	0.415994130594277	1363	0.506	1
MSTRG.37751.1	0.492435	0.480389	0.456571	0.416286	0.37931	0.314511	0.479166666666667	288	0.018	0
MSTRG.37767.2	0.516045	0.532161	0.502363	0.49211	0.482257	0.391862	0.644736842105263	456	0.336	0
MSTRG.37769.1	0.513093	0.529091	0.587889	0.664852	0.703001	0.623732	0.464673913043478	368	0.622	1
MSTRG.37771.1	0.517677	0.533974	0.540489	0.558281	0.557244	0.443436	0.15508615897721	3598	0	0
MSTRG.3778.1	0.496619	0.494698	0.500632	0.513184	0.541926	0.447315	0.668094218415418	934	0.62	1
MSTRG.37784.1	0.514712	0.531037	0.543831	0.572043	0.569153	0.437597	0.164887940234792	3748	0	0
MSTRG.37784.10	0.514712	0.531037	0.543831	0.572043	0.569153	0.437597	0.219616204690832	2814	0.286	0
MSTRG.37784.11	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.126600698486612	3436	0.004	0
MSTRG.37784.12	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.21313081822636	2041	0.152	0
MSTRG.37784.13	0.513258	0.528213	0.539114	0.566957	0.565274	0.440451	0.176565439398011	3721	0	0
MSTRG.37784.14	0.515147	0.532201	0.544564	0.575085	0.570606	0.441436	0.175592625109745	3417	0.008	0
MSTRG.37784.15	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.151199165797706	2877	0.004	0
MSTRG.37784.16	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.154364797728886	2818	0.004	0
MSTRG.37784.17	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.176973148901546	2458	0.004	0
MSTRG.37784.18	0.514712	0.531037	0.543831	0.572043	0.569153	0.437597	0.211282051282051	2925	0.284	0
MSTRG.37784.2	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.130984643179765	3321	0.004	0
MSTRG.37784.3	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.141004862236629	3085	0.004	0
MSTRG.37784.4	0.514712	0.531037	0.543831	0.572043	0.569153	0.437597	0.176520994001714	3501	0	0
MSTRG.37784.5	0.514712	0.531037	0.543831	0.572043	0.569153	0.437597	0.351335986355884	1759	0.2	0
MSTRG.37784.6	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.135009310986965	3222	0.004	0
MSTRG.37784.7	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.119966905681191	3626	0.004	0
MSTRG.37784.8	0.514712	0.531037	0.543831	0.572043	0.569153	0.437597	0.173644282101714	3559	0	0
MSTRG.37784.9	0.517991	0.538362	0.550948	0.586952	0.581719	0.454329	0.124606130048697	3491	0.004	0
MSTRG.37785.1	0.522921	0.548169	0.568518	0.626302	0.649082	0.538125	0.0528497409326425	4825	0.028	0
MSTRG.37788.1	0.524156	0.548137	0.577456	0.654733	0.716641	0.71157	0.388317757009346	2140	0.94	1
MSTRG.37800.1	0.505752	0.511707	0.52773	0.555244	0.584633	0.50553	0.205192629815745	3582	0.71	1
MSTRG.37800.2	0.505752	0.511707	0.52773	0.555244	0.584633	0.50553	0.220522052205221	3333	0.732	1
MSTRG.37800.3	0.505752	0.511707	0.52773	0.555244	0.584633	0.50553	0.231350330500472	3177	0.764	1
MSTRG.37800.4	0.509295	0.519705	0.514947	0.515569	0.494716	0.301647	0.295811518324607	2292	0.032	0
MSTRG.37800.5	0.505752	0.511707	0.52773	0.555244	0.584633	0.50553	0.188123880214999	3907	0.034	0
MSTRG.37803.5	0.513719	0.530056	0.550321	0.586092	0.607272	0.549954	0.602678571428571	1120	0.878	1
MSTRG.37803.7	0.514407	0.530952	0.52754	0.537424	0.535923	0.439025	0.752972258916777	757	0.68	1
MSTRG.3781.1	0.507402	0.516803	0.532717	0.563638	0.599459	0.475246	0.470437017994859	778	0.654	1
MSTRG.37814.1	0.499481	0.499526	0.488784	0.487051	0.484495	0.363332	0.181305398871878	1241	0	0
MSTRG.37822.1	0.51697	0.535841	0.530505	0.538622	0.545068	0.495715	0.375843960990248	1333	0.462	1
MSTRG.37826.1	0.516853	0.535468	0.54106	0.567528	0.584021	0.523817	0.295566502463054	1015	0.642	1
MSTRG.37833.1	0.492869	0.491324	0.47104	0.45335	0.392939	0.161097	0.0777957860615883	617	0	0
MSTRG.37835.1	0.515498	0.533493	0.536683	0.547743	0.543388	0.476612	0.499021526418787	511	0.362	0
MSTRG.37837.1	0.503277	0.509089	0.514115	0.524505	0.532549	0.463795	0.923076923076923	286	0.182	0
MSTRG.37843.1	0.514723	0.531101	0.540007	0.574171	0.587621	0.454209	0.185682326621924	2682	0	0
MSTRG.37843.2	0.515322	0.533006	0.543487	0.584365	0.601724	0.475198	0.243073706220596	1913	0.434	0
MSTRG.37844.1	0.519075	0.541136	0.554986	0.59449	0.619898	0.533373	0.358036573628489	1039	0.452	0
MSTRG.37844.2	0.519536	0.541907	0.554102	0.590124	0.612964	0.524855	0.337262012692656	1103	0.498	1
MSTRG.37845.1	0.494844	0.492041	0.493846	0.487712	0.499459	0.424344	0.754601226993865	489	0.464	1
MSTRG.37850.1	0.508521	0.519016	0.506677	0.502157	0.494351	0.407193	0.110064452156668	4034	0.002	0
MSTRG.37850.2	0.510353	0.524073	0.525568	0.542189	0.545453	0.448864	0.893081761006289	477	0.464	1
MSTRG.37850.3	0.511549	0.52283	0.525667	0.534673	0.545765	0.418996	0.0560208705203899	7283	0.006	0
MSTRG.37850.4	0.50995	0.521761	0.516248	0.518333	0.514907	0.435003	0.234096692111959	2358	0.274	0
MSTRG.37850.5	0.509521	0.520796	0.514968	0.517935	0.516	0.431888	0.198529411764706	2720	0.004	0
MSTRG.37850.6	0.509122	0.520113	0.512534	0.512892	0.509577	0.425102	0.0719219829337668	7383	0.004	0
MSTRG.37850.7	0.509491	0.520391	0.517518	0.522489	0.530242	0.441	0.266447368421053	2432	0.32	0
MSTRG.37850.8	0.509542	0.520686	0.510542	0.50518	0.498385	0.399806	0.194023193577163	2242	0.006	0
MSTRG.37850.9	0.5109	0.523044	0.522915	0.534136	0.542507	0.44546	0.506101938262742	1393	0.694	1
MSTRG.37851.1	0.507267	0.517309	0.55163	0.583548	0.646197	0.737807	0.406716417910448	804	0.964	1
MSTRG.37853.1	0.492262	0.484042	0.497544	0.511646	0.553366	0.436666	0.672356828193833	1816	0.208	0
MSTRG.37866.1	0.489556	0.476998	0.481898	0.460656	0.432557	0.422803	0.137440758293839	1266	0.002	0
MSTRG.37866.2	0.495388	0.491027	0.477698	0.474309	0.456859	0.377851	0.177494199535963	862	0.014	0
MSTRG.37869.1	0.515816	0.533743	0.538133	0.542551	0.520466	0.402913	0.516	250	0.036	0
MSTRG.37871.1	0.497288	0.496657	0.484333	0.486463	0.509737	0.429594	0.281553398058252	309	0.056	0
MSTRG.37872.1	0.525159	0.548782	0.546138	0.557599	0.549172	0.43772	0.238200999444753	1801	0.148	0
MSTRG.37872.2	0.525159	0.548782	0.546138	0.557599	0.549172	0.43772	0.238864142538976	1796	0.15	0
MSTRG.37872.3	0.525248	0.548935	0.547003	0.560335	0.551724	0.440869	0.237458193979933	1794	0.196	0
MSTRG.37872.4	0.525248	0.548935	0.547003	0.560335	0.551724	0.440869	0.237061769616027	1797	0.198	0
MSTRG.37876.1	0.512885	0.527367	0.530901	0.539337	0.556213	0.471201	0.759226713532513	569	0.666	1
MSTRG.37882.1	0.506213	0.513114	0.52757	0.542151	0.577902	0.469525	0.424778761061947	339	0.144	0
MSTRG.37891.1	0.512177	0.526235	0.533741	0.558802	0.561504	0.339404	0.416141235813367	793	0.028	0
MSTRG.37891.2	0.512177	0.526235	0.533741	0.558802	0.561504	0.339404	0.375854214123007	878	0.032	0
MSTRG.37891.3	0.512177	0.526235	0.533741	0.558802	0.561504	0.339404	0.388235294117647	850	0.028	0
MSTRG.379.1	0.489973	0.483327	0.459759	0.44232	0.432452	0.428573	0.214285714285714	994	0.09	0
MSTRG.37909.1	0.501299	0.502309	0.519961	0.562075	0.577469	0.479915	0.263456090651558	353	0.146	0
MSTRG.37912.1	0.514082	0.529306	0.539165	0.563535	0.571819	0.59045	0.537490134175217	1267	0.878	1
MSTRG.37912.2	0.514082	0.529306	0.539165	0.563535	0.571819	0.59045	0.588082901554404	1158	0.874	1
MSTRG.37912.3	0.51189	0.523865	0.533958	0.549383	0.553761	0.617004	0.657335907335907	1036	0.942	1
MSTRG.37912.4	0.514082	0.529306	0.539165	0.563535	0.571819	0.59045	0.602122015915119	1131	0.872	1
MSTRG.37917.1	0.50917	0.517102	0.497418	0.468381	0.461442	0.311295	0.397959183673469	490	0.032	0
MSTRG.37925.1	0.515056	0.532458	0.530449	0.549546	0.542561	0.440297	0.458483754512635	831	0.57	1
MSTRG.37938.1	0.494751	0.488826	0.479697	0.474599	0.477105	0.379216	0.427927927927928	666	0.394	0
MSTRG.37938.2	0.498523	0.498101	0.505741	0.513059	0.527119	0.450614	0.155863433943592	2021	0.01	0
MSTRG.37938.3	0.515554	0.532631	0.541782	0.562748	0.560745	0.447368	0.462671905697446	1018	0.488	1
MSTRG.37950.1	0.507923	0.516341	0.530893	0.549462	0.57578	0.509831	0.968299711815562	347	0.498	1
MSTRG.37955.1	0.498461	0.498743	0.522736	0.55004	0.570394	0.501606	0.892005610098177	713	0.606	1
MSTRG.37957.1	0.510488	0.522187	0.516043	0.529565	0.545836	0.488183	0.45	620	0.578	1
MSTRG.37974.1	0.496236	0.492148	0.503042	0.515527	0.545244	0.459462	0.591010733452594	4472	0.922	1
MSTRG.37980.1	0.503389	0.508495	0.512576	0.528664	0.553462	0.390887	0.184275184275184	407	0.022	0
MSTRG.37988.1	0.516271	0.531796	0.576502	0.646634	0.662667	0.581894	0.483870967741935	372	0.51	1
MSTRG.37992.5	0.48887	0.476312	0.472298	0.457437	0.468611	0.444322	0.324324324324324	925	0.368	0
MSTRG.37995.1	0.490537	0.479808	0.441232	0.411282	0.393896	0.161156	0.23265306122449	245	0	0
MSTRG.37997.1	0.507582	0.515795	0.516068	0.535692	0.556683	0.487843	0.470308788598575	842	0.758	1
MSTRG.380.1	0.508217	0.517625	0.509007	0.50819	0.503316	0.363671	0.263473053892216	1002	0.148	0
MSTRG.38002.1	0.508637	0.517692	0.517588	0.515859	0.513129	0.395405	0.408284023668639	845	0.374	0
MSTRG.38010.1	0.491338	0.479578	0.474904	0.449208	0.444659	0.453899	0.943262411347518	423	0.296	0
MSTRG.38011.1	0.495146	0.489597	0.511957	0.534526	0.572996	0.553329	0.62037037037037	324	0.416	0
MSTRG.38021.1	0.503255	0.507815	0.495403	0.490104	0.479027	0.243379	0.960880195599022	409	0.046	0
MSTRG.38024.1	0.516852	0.53529	0.544136	0.567924	0.576656	0.499564	0.503338898163606	1198	0.56	1
MSTRG.38035.6	0.521241	0.543181	0.54528	0.562709	0.56431	0.445345	0.426551453260016	1273	0.346	0
MSTRG.38035.7	0.521622	0.54373	0.54693	0.564304	0.565009	0.446038	0.717914438502674	748	0.38	0
MSTRG.38035.8	0.516657	0.533446	0.530283	0.536929	0.535264	0.424063	0.525063721325404	1177	0.508	1
MSTRG.38036.1	0.495058	0.489252	0.470093	0.411754	0.370288	0.282758	0.0901847156827237	2761	0	0
MSTRG.38036.2	0.495058	0.489252	0.470093	0.411754	0.370288	0.282758	0.0920517560073937	2705	0	0
MSTRG.38036.3	0.495058	0.489252	0.470093	0.411754	0.370288	0.282758	0.0915441176470588	2720	0	0
MSTRG.38040.1	0.512579	0.528595	0.525344	0.533688	0.527136	0.409933	0.620355411954766	619	0.38	0
MSTRG.38043.1	0.519631	0.541662	0.548458	0.58777	0.609376	0.571773	0.765069551777434	647	0.808	1
MSTRG.38043.2	0.521784	0.544592	0.524511	0.54614	0.550917	0.438172	0.290526315789474	475	0.094	0
MSTRG.38050.1	0.520225	0.542814	0.556635	0.601163	0.629909	0.527065	0.943708609271523	302	0.242	0
MSTRG.38052.1	0.507659	0.518221	0.512295	0.529473	0.531234	0.435295	0.225	520	0.052	0
MSTRG.38058.1	0.511784	0.526835	0.532397	0.546175	0.537572	0.388645	0.707362534948742	1073	0.268	0
MSTRG.3806.1	0.516861	0.536017	0.525607	0.561476	0.598009	0.476745	0.41875	480	0.268	0
MSTRG.38061.1	0.507772	0.518765	0.527116	0.539023	0.541693	0.457733	0.271863117870722	1578	0.314	0
